seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log
1f35711a99,15052,344.3540540540541,1,1.0,0.0,9,344.3540540540541,15052.0,5.844570134438294,9.619332585860503
1f37d52901,1,5500.0,1,0.0,0.0,1,5500.0,1.0,8.612685172875459,0.6931471805599453
1f386bf06e,136,2530.784166666667,3,1.0,0.0,2,2530.784166666667,136.0,7.836679537397988,4.919980925828125
1f396d2b62,1,950.0,1,0.0,0.0,1,950.0,1.0,6.85751406254539,0.6931471805599453
1f39fee945,377,2401.634705882353,2,1.0,0.0,7,2401.634705882353,377.0,7.784321208318362,5.934894195619588
1f3a1ffbf9,8,210.0,1,1.0,0.0,1,210.0,8.0,5.351858133476067,2.1972245773362196
1f3a3a49af,9,572.9571428571428,2,1.0,0.0,3,572.9571428571428,9.0,6.352554729520124,2.302585092994046
1f3b0a61df,44,199.0,1,1.0,0.0,1,199.0,44.0,5.298317366548036,3.8066624897703196
1f3ed8a6cc,10,10899.0,1,1.0,0.0,1,10899.0,10.0,9.296518068217235,2.3978952727983707
1f413a3398,2,449.0,1,0.0,0.0,1,449.0,2.0,6.1092475827643655,1.0986122886681098
1f4184c7b4,645,176.998,2,1.0,0.0,14,176.998,645.0,5.181772314273905,6.470799503782602
1f41ec7dea,3,19990.0,1,1.0,0.0,1,19990.0,3.0,9.903037451255743,1.3862943611198906
1f4241295a,4,982.825,1,1.0,0.0,3,982.825,4.0,6.891448035707407,1.6094379124341003
1f433d67ac,554,215.31470588235294,1,1.0,0.0,4,215.31470588235294,554.0,5.376734319008302,6.318968113746434
1f43e9a1f0,1,240.0,1,1.0,0.0,1,240.0,1.0,5.484796933490655,0.6931471805599453
1f48257057,3,285.0,1,1.0,0.0,1,285.0,3.0,5.655991810819852,1.3862943611198906
1f4884eec7,8,5434.05,1,1.0,0.0,1,5434.05,8.0,8.600623999145009,2.1972245773362196
1f48b51efa,98,910.7950000000001,1,1.0,0.0,1,910.7950000000001,98.0,6.815415184105609,4.59511985013459
1f4b4f9448,1,3350.0,1,0.0,0.0,1,3350.0,1.0,8.11701408773731,0.6931471805599453
1f4ccbd36d,8,7518.75,1,1.0,0.0,1,7518.75,8.0,8.925288171710418,2.1972245773362196
1f4fa149c0,6,280.0,1,1.0,0.0,1,280.0,6.0,5.638354669333745,1.9459101490553132
1f5091cad0,2,9386.856666666667,1,1.0,0.0,2,9386.856666666667,2.0,9.147172289136707,1.0986122886681098
1f50b09ba5,107,1295.19,1,1.0,0.0,1,1295.19,107.0,7.167184471105038,4.68213122712422
1f51fbb5b7,1,4100.0,1,0.0,0.0,1,4100.0,1.0,8.31898612539206,0.6931471805599453
1f5536b126,10,2309.0125,1,0.75,0.0,1,2309.0125,10.0,7.745008214756609,2.3978952727983707
1f5af14b94,3,250.0,1,1.0,0.0,1,250.0,3.0,5.5254529391317835,1.3862943611198906
1f5c224500,24,107.28,1,1.0,0.0,1,107.28,24.0,4.684720464746101,3.2188758248682006
1f5c8b0c92,2,599.0,1,1.0,0.0,1,599.0,2.0,6.396929655216146,1.0986122886681098
1f5d429e84,1,290.0,1,1.0,0.0,1,290.0,1.0,5.673323267171493,0.6931471805599453
1f5de2f024,190,59.4,1,1.0,0.0,1,59.4,190.0,4.100989104940769,5.25227342804663
1f5e0fb79f,1,1999.0,1,1.0,0.0,1,1999.0,1.0,7.600902459542082,0.6931471805599453
1f5f31a5f7,1043,657.3333333333334,1,1.0,0.0,2,657.3333333333334,1043.0,6.4897113886671125,6.950814768442584
1f60459dc3,2,8500.0,1,0.0,0.0,1,8500.0,2.0,9.04793908261736,1.0986122886681098
1f655274be,10149,630.0,1,1.0,0.0,1,630.0,10149.0,6.447305862541213,9.225228984469933
1f6631c236,5,2850.0,1,1.0,0.0,1,2850.0,5.0,7.955425088912672,1.791759469228055
1f67815afb,40,578.0,1,1.0,0.0,1,578.0,40.0,6.361302477572996,3.713572066704308
1f67d9c5e8,17,299.0,1,1.0,0.0,1,299.0,17.0,5.703782474656201,2.8903717578961645
1f685f6e81,1,1100.0,1,0.0,0.0,1,1100.0,1.0,7.00397413672268,0.6931471805599453
1f698d4e8b,17913,684.0799999999999,2,1.0,0.0,2,684.0799999999999,17913.0,6.529535619764168,9.79333780903514
1f6b1ec973,1,2800.0,1,0.0,0.0,1,2800.0,1.0,7.937731775260109,0.6931471805599453
1f6cc900e3,1,3516.73,1,1.0,0.0,1,3516.73,1.0,8.165571174199854,0.6931471805599453
1f6e9a698b,228,554.0,1,1.0,0.0,1,554.0,228.0,6.318968113746434,5.43372200355424
1f6f082814,12,183.75,2,1.0,0.0,4,183.75,12.0,5.2190035598283115,2.5649493574615367
1f6f622d31,178,74.33,1,1.0,0.0,1,74.33,178.0,4.321878461837604,5.187385805840755
1f705456ac,1,11899.0,1,1.0,1.0,1,11899.0,1.0,9.38429367909962,0.6931471805599453
1f70aadb75,1,20990.0,1,1.0,0.0,1,20990.0,1.0,9.951849053414007,0.6931471805599453
1f750eebd7,251,138.96363636363637,2,1.0,0.0,2,138.96363636363637,251.0,4.941382648611221,5.529429087511423
1f79cd9ae3,6,790.0,1,1.0,0.0,1,790.0,6.0,6.673297967767654,1.9459101490553132
1f7b0bb383,1,80000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
1f7c795e0c,20,16000.0,1,0.0,0.0,1,16000.0,20.0,9.680406499268875,3.044522437723423
1f816a68b4,1,1200.0,1,1.0,0.0,1,1200.0,1.0,7.0909098220799835,0.6931471805599453
1f8244ca2b,3,649.0,1,0.5,0.5,2,649.0,3.0,6.476972362889683,1.3862943611198906
1f83e4278c,1,2000000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
1f88434860,6,1430.0,1,1.0,0.0,2,1430.0,6.0,7.266128779556451,1.9459101490553132
1f88583d67,608,455.805,1,1.0,0.0,3,455.805,608.0,6.124256603991179,6.411818267709897
1f8a033afe,1,1517.28,1,1.0,0.0,1,1517.28,1.0,7.325333394174102,0.6931471805599453
1f8c85809a,1,1150.0,1,0.0,0.0,1,1150.0,1.0,7.048386408721883,0.6931471805599453
1f8cf02237,1,1000.0,1,0.0,0.0,1,1000.0,1.0,6.90875477931522,0.6931471805599453
1f8e564c7d,85,139.12,1,1.0,0.0,1,139.12,85.0,4.942499198329286,4.454347296253507
1f90a0c99b,94,1178.48,1,1.0,0.0,1,1178.48,94.0,7.072828942366538,4.553876891600541
1f911de58d,15,4000.0,1,1.0,0.0,1,4000.0,15.0,8.294299608857235,2.772588722239781
1f93ea8242,16,990.685,1,1.0,0.0,2,990.685,16.0,6.899405516535689,2.833213344056216
1f940deb67,388,399.5,1,1.0,0.0,2,399.5,388.0,5.992713766508414,5.963579343618446
1f941cafd8,2,3500.0,1,1.0,0.0,1,3500.0,2.0,8.160803920954665,1.0986122886681098
1f9723f7ba,0,430.05,1,1.0,0.0,1,430.05,0.0,6.066224092655934,0.0
1f97a6cd36,8,545.0,1,1.0,0.0,1,545.0,8.0,6.302618975744905,2.1972245773362196
1f97ba8548,24967,342.7692307692308,1,1.0,0.0,1,342.7692307692308,19509.350000000013,5.839970591471915,9.878700372974443
1f980a842d,12,270.0,1,1.0,0.0,2,270.0,12.0,5.602118820879701,2.5649493574615367
1f99733c51,4,349.0,1,1.0,0.0,1,349.0,4.0,5.857933154483459,1.6094379124341003
1f9b3f4ef4,17,377.1333333333333,1,1.0,0.0,1,377.1333333333333,17.0,5.935246867109753,2.8903717578961645
1f9e74f602,635,639.195,1,1.0,0.0,2,639.195,635.0,6.461772817445907,6.455198563340122
1f9f3e55ef,10,774.6,1,1.0,0.0,1,774.6,10.0,6.653636923368497,2.3978952727983707
1f9fb60257,39,14819.936666666666,1,1.0,0.0,2,14819.936666666666,39.0,9.603796099731852,3.6888794541139363
1fa13db349,1,800.0,1,1.0,0.0,1,800.0,1.0,6.68586094706836,0.6931471805599453
1fa2162a55,2,3799.5,2,0.0,0.0,2,3799.5,2.0,8.242887916006095,1.0986122886681098
1fa3bbc300,6,35000.0,1,1.0,0.0,1,35000.0,6.0,10.463131911491967,1.9459101490553132
1fa792b268,1,9000.0,1,0.0,0.0,1,9000.0,1.0,9.105090961257085,0.6931471805599453
1fa877177d,397,925.3333333333334,1,1.0,0.0,1,925.3333333333334,397.0,6.831234141074394,5.986452005284438
1faa039ebd,1,4000.0,1,1.0,0.0,1,4000.0,1.0,8.294299608857235,0.6931471805599453
1fac3e18eb,3033,1291.0,1,1.0,0.0,1,1291.0,3033.0,7.163946684342547,8.017637159908478
1fad3a1e95,1,950.0,1,1.0,0.0,1,950.0,1.0,6.85751406254539,0.6931471805599453
1fb14491bd,648,426.8733333333333,1,1.0,0.0,2,426.8733333333333,648.0,6.058827201624144,6.47543271670409
1fb18574fd,2,349.0,1,1.0,0.0,1,349.0,2.0,5.857933154483459,1.0986122886681098
1fb1e0d500,30,193.66666666666666,2,1.0,0.0,1,193.66666666666666,30.0,5.271288694160117,3.4339872044851463
1fb3db5507,72,1157.1818181818182,1,1.0,0.0,1,1157.1818181818182,72.0,7.054606656327784,4.290459441148391
1fb541c595,1,4500.0,1,0.0,0.0,1,4500.0,1.0,8.412054873292933,0.6931471805599453
1fb58aee31,111,297.09000000000003,1,1.0,0.0,2,297.09000000000003,111.0,5.69739545433135,4.718498871295094
1fb5b6fae9,21,201.0142857142857,1,1.0,0.0,1,201.0142857142857,21.0,5.308338416258417,3.091042453358316
1fb7c3138b,133199,213.25,1,1.0,0.0,1,213.25,19509.350000000013,5.367143557477889,9.878700372974443
1fb92ffe44,12,900.0,1,0.0,0.0,1,900.0,12.0,6.803505257608338,2.5649493574615367
1fb962575d,2,495.0,1,1.0,0.0,1,495.0,2.0,6.206575926724928,1.0986122886681098
1fbbc9a04f,2,749.0,1,1.0,0.0,1,749.0,2.0,6.620073206530356,1.0986122886681098
1fbdccb62e,5,224.606,1,0.0,0.0,1,224.606,5.0,5.418790115014924,1.791759469228055
1fbdd6912d,1,4899.0,1,1.0,0.0,1,4899.0,1.0,8.496990484098719,0.6931471805599453
1fc0cf239a,13,498.0,1,1.0,0.0,1,498.0,13.0,6.212606095751519,2.6390573296152584
1fc128df15,173,9394.4,2,1.0,0.0,1,9394.4,173.0,9.147975486779453,5.159055299214529
1fc26873c2,4,569.5,1,0.0,0.0,1,569.5,4.0,6.34651316930213,1.6094379124341003
1fc30416b2,1,8500.0,1,0.0,0.0,1,8500.0,1.0,9.04793908261736,0.6931471805599453
1fc4161c1e,6570,259.0,1,1.0,0.0,1,259.0,6570.0,5.560681631015528,8.790421306897867
1fc4f1b5e3,337,1544.871052631579,2,1.0,0.0,3,1544.871052631579,337.0,7.343342818574093,5.823045895483019
1fc88d4dce,1,99.8,1,1.0,0.0,1,99.8,1.0,4.613138355637268,0.6931471805599453
1fc9579e54,18,308.6333333333333,2,1.0,0.0,2,308.6333333333333,18.0,5.735388801725366,2.9444389791664403
1fc9dbb9f2,5,749.0,1,1.0,0.0,1,749.0,5.0,6.620073206530356,1.791759469228055
1fcb0ccef1,40,204.5,1,1.0,0.0,1,204.5,40.0,5.32544603393629,3.713572066704308
1fcb3e9402,1,75000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
1fcb98ea7e,22,585.25,1,1.0,0.0,1,585.25,22.0,6.373746319760489,3.1354942159291497
1fcc8cfa0e,1,600.0,1,0.0,0.0,1,600.0,1.0,6.398594934535208,0.6931471805599453
1fcf6d3383,147,269.37,1,1.0,0.0,1,269.37,147.0,5.599791391268202,4.997212273764115
1fd1a36605,32,469.0,1,1.0,0.0,1,469.0,32.0,6.152732694704104,3.4965075614664802
1fd469af4f,5,125.0,1,1.0,0.0,1,125.0,5.0,4.836281906951478,1.791759469228055
1fd87703df,41,1159.5,1,1.0,0.0,2,1159.5,41.0,7.056606225714492,3.7376696182833684
1fd98f04ab,1,249.0,1,0.0,0.0,1,249.0,1.0,5.521460917862246,0.6931471805599453
1fda6fe4ea,62,763.35,1,1.0,0.0,2,763.35,62.0,6.639025799447043,4.143134726391533
1fddda9eb0,24,2449.0,1,1.0,0.0,2,2449.0,24.0,7.803843303538772,3.2188758248682006
1fdf044e38,1760,893.67,1,1.0,0.0,2,893.67,1760.0,6.796454935198936,7.473637108496206
1fdfa8a387,145,319.0,1,1.0,0.0,1,319.0,145.0,5.768320995793772,4.983606621708336
1fe08d5287,9,1482.3333333333333,1,1.0,0.0,3,1482.3333333333333,9.0,7.302047086492176,2.302585092994046
1fe2a58784,1,850.0,1,0.0,0.0,1,850.0,1.0,6.7464121285733745,0.6931471805599453
1fe34e79b5,1,7000.0,1,0.0,0.0,1,7000.0,1.0,8.853808274977197,0.6931471805599453
1fe8bc3c95,191,1049.9202127659576,1,1.0,0.0,1,1049.9202127659576,191.0,6.957421452453791,5.2574953720277815
1fe9697d38,218,499.0,1,1.0,0.0,1,499.0,218.0,6.214608098422191,5.389071729816501
1fe97be3fa,2,2032.0,1,1.0,0.0,1,2032.0,2.0,7.617267813628347,1.0986122886681098
1feaf82e29,2,56900.0,1,0.0,0.0,2,56900.0,2.0,10.949068194652432,1.0986122886681098
1feb35e052,943,315.4,1,1.0,0.0,3,315.4,943.0,5.757007235893499,6.8501261661455
1feba5a798,1,4250.0,1,1.0,0.0,1,4250.0,1.0,8.35490952835879,0.6931471805599453
1fec25141c,1,2700.0,1,0.0,0.0,1,2700.0,1.0,7.901377353792616,0.6931471805599453
1fed6b6a66,4,1343.5,1,0.75,0.0,1,1343.5,4.0,7.203777475708919,1.6094379124341003
1ff30fd59c,184,1981.6666666666667,2,1.0,0.0,2,1981.6666666666667,184.0,7.592198018911936,5.220355825078324
1ff39a70e2,177,436.75,1,1.0,0.0,1,436.75,177.0,6.081647971165961,5.181783550292085
1ff69af2c4,100,850.75,1,1.0,0.0,1,850.75,100.0,6.747293056541076,4.61512051684126
1ff6bee394,11,1631.8181818181818,1,0.0,0.0,3,1631.8181818181818,11.0,7.398062746795091,2.4849066497880004
1ff782c7ef,4,290.0,1,1.0,0.0,1,290.0,4.0,5.673323267171493,1.6094379124341003
1ffa0297d3,1,7000.0,1,0.0,0.0,1,7000.0,1.0,8.853808274977197,0.6931471805599453
1ffaaaf594,10862,489.03833333333336,2,1.0,0.0,4,489.03833333333336,10862.0,6.194483619337281,9.293117798433752
1ffb52a0cf,10,197.78,1,1.0,0.0,1,197.78,10.0,5.2921986855398595,2.3978952727983707
1ffed22432,100,1425.4,1,1.0,0.0,1,1425.4,100.0,7.26290906654893,4.61512051684126
200043b9b2,159,509.34999999999997,1,1.0,0.0,1,509.34999999999997,159.0,6.235096764849508,5.075173815233827
2001cad4e4,136,118.75,1,1.0,0.0,2,118.75,136.0,4.785406236291025,4.919980925828125
2001e7e57e,120,2441.6666666666665,1,1.0,0.0,3,2441.6666666666665,120.0,7.800845617685856,4.795790545596741
2006aff0f7,30,358.625,1,1.0,0.0,2,358.625,30.0,5.885061821871712,3.4339872044851463
200742a288,32,1583.6299999999999,1,1.0,0.0,1,1583.6299999999999,32.0,7.368106220574572,3.4965075614664802
20077ef0c4,62,241.36666666666667,1,1.0,0.0,3,241.36666666666667,62.0,5.4904517309879015,4.143134726391533
200817aa49,934,138.81333333333333,1,1.0,0.0,3,138.81333333333333,934.0,4.940308199596168,6.840546529288687
2008a0dca2,8,140.88,1,1.0,0.0,1,140.88,8.0,4.954981629905421,2.1972245773362196
2008cb19d6,69645,442.88620689655176,2,1.0,0.0,4,442.88620689655176,19509.350000000013,6.0955682388106,9.878700372974443
2008e33627,1,5200.0,1,0.0,0.0,1,5200.0,1.0,8.556606193773073,0.6931471805599453
200aae9789,19,131.79166666666666,1,1.0,0.0,3,131.79166666666666,19.0,4.888781484069391,2.995732273553991
200d0ebee6,365,656.9369230769231,2,1.0,0.0,7,656.9369230769231,365.0,6.489109065145079,5.902633333401366
200e17679f,9499,1174.1779999999999,2,1.0,0.0,3,1174.1779999999999,9499.0,7.069174904466607,9.159047077588632
200efee3c3,2,,1,1.0,0.0,1,,2.0,,1.0986122886681098
200fa5861f,532,611.6666666666666,1,1.0,0.0,1,611.6666666666666,532.0,6.417821014247522,6.278521424165844
2010d614ce,8,66.35,1,1.0,0.0,1,66.35,8.0,4.209902902856373,2.1972245773362196
201351b3e0,9,3000.0,1,1.0,0.0,1,3000.0,9.0,8.006700845440367,2.302585092994046
2015a02150,16,394.0,1,1.0,0.0,1,394.0,16.0,5.978885764901122,2.833213344056216
20161c3c57,31,1524.3799999999999,2,1.0,0.0,1,1524.3799999999999,31.0,7.329998838329119,3.4657359027997265
201a415587,2,200.0,1,1.0,0.0,1,200.0,2.0,5.303304908059076,1.0986122886681098
201a8221b5,131,179.825,1,1.0,0.0,1,179.825,131.0,5.197529712735345,4.882801922586371
201b0e7b7d,1,20000.0,1,0.0,0.0,1,20000.0,1.0,9.90353755128617,0.6931471805599453
201cda4f11,4,3690.0,1,1.0,0.0,1,3690.0,4.0,8.213652703029998,1.6094379124341003
201d6bc64e,11,1699.0,1,1.0,0.0,1,1699.0,11.0,7.438383530044307,2.4849066497880004
201d7609bd,2,3879.0,1,1.0,0.0,1,3879.0,2.0,8.263590432617319,1.0986122886681098
201e97295a,999,97.0,1,1.0,0.0,1,97.0,999.0,4.584967478670572,6.907755278982137
201fac11ef,2,630.0,1,1.0,0.0,1,630.0,2.0,6.447305862541213,1.0986122886681098
2020480eb2,64,819.0,1,1.0,0.0,2,819.0,64.0,6.709304340258298,4.174387269895637
202369284d,2,1500.0,1,0.0,0.0,1,1500.0,2.0,7.313886831633462,1.0986122886681098
2023e48240,4,1499.0,1,1.0,0.0,1,1499.0,4.0,7.313220387090301,1.6094379124341003
2023f6df8a,5,878.75,1,1.0,0.0,4,878.75,5.0,6.779637776201694,1.791759469228055
2024fd8abb,1697,436.34999999999997,1,1.0,0.0,3,436.34999999999997,1697.0,6.080733789865864,7.437206366871292
202aac438f,820,922.35,1,1.0,0.0,1,922.35,820.0,6.828008360891881,6.710523109452428
202b548200,1,350.0,1,0.0,0.0,1,350.0,1.0,5.860786223465865,0.6931471805599453
202c516104,7,5965.333333333333,1,0.16666666666666666,0.0,2,5965.333333333333,7.0,8.69388783567839,2.0794415416798357
202c837b0a,95,1734.4725,2,1.0,0.0,2,1734.4725,95.0,7.459034989598655,4.564348191467836
202e65b435,12,240.0,1,1.0,0.0,3,240.0,12.0,5.484796933490655,2.5649493574615367
202f40347d,277,370.47,1,1.0,0.0,1,370.47,277.0,5.917468107195847,5.627621113690637
2033216d46,1,3299.0,1,1.0,0.0,1,3299.0,1.0,8.101677747454572,0.6931471805599453
20332c5387,1,3999.0,1,0.0,0.0,1,3999.0,1.0,8.294049640102028,0.6931471805599453
203350f3ec,10,948.5,1,1.0,0.0,2,948.5,10.0,6.85593553025234,2.3978952727983707
2034c17189,1,950.0,1,0.0,0.0,1,950.0,1.0,6.85751406254539,0.6931471805599453
20392738d3,539,361.29375,1,1.0,0.0,17,361.29375,539.0,5.892455346855186,6.29156913955832
20395ff3d2,1400,2835.3900000000003,1,1.0,0.0,1,2835.3900000000003,1400.0,7.950287395827801,7.244941546337007
20399033bf,679,5581.2307692307695,2,1.0,0.0,8,5581.2307692307695,679.0,8.627343754916888,6.522092798170152
203ad2b13b,1,3950.0,1,0.0,0.0,1,3950.0,1.0,8.281723990411392,0.6931471805599453
2044331e32,302,4000000.0,1,1.0,0.0,1,60062.99999999974,302.0,11.00316593938623,5.713732805509369
204449e999,1,190.0,1,1.0,0.0,1,190.0,1.0,5.25227342804663,0.6931471805599453
2044a92baf,21,109.75714285714285,1,1.0,0.0,1,109.75714285714285,21.0,4.7073399021696,3.091042453358316
20480b651b,11371,548.0,1,1.0,0.0,1,548.0,11371.0,6.3080984415095305,9.33890947277089
2048339b2b,33,959.0,1,1.0,0.0,1,959.0,33.0,6.866933284461882,3.5263605246161616
204a3058c2,5,2248.5,1,1.0,0.0,1,2248.5,5.0,7.7184632482812265,1.791759469228055
204b6e38d9,146,244.72857142857143,1,1.0,0.0,1,244.72857142857143,146.0,5.504227558597032,4.990432586778736
204cbdca70,1290,159.0,1,1.0,0.0,1,159.0,1290.0,5.075173815233827,7.1631723908466425
204f04c053,199,247.21307692307693,1,1.0,0.0,4,247.21307692307693,199.0,5.514287558421582,5.298317366548036
2054e8665f,418,479.174,2,1.0,0.0,4,479.174,418.0,6.174148538214686,6.037870919922137
2054f70c70,1,600.0,1,0.0,0.0,1,600.0,1.0,6.398594934535208,0.6931471805599453
205548b568,96,4096.61,1,1.0,0.0,1,4096.61,96.0,8.31815915589523,4.574710978503383
20565505a5,72,1025.2,1,1.0,0.0,2,1025.2,72.0,6.933617938507864,4.290459441148391
2056ce21c6,2825,958.5,1,1.0,0.0,2,958.5,2825.0,6.8664123154477545,7.946617563244473
2057baa247,1,2000.0,1,0.0,0.0,1,2000.0,1.0,7.601402334583733,0.6931471805599453
2057bf27b4,1,300.0,1,0.0,0.0,1,300.0,1.0,5.707110264748875,0.6931471805599453
2059ff78fe,800,404.42,1,1.0,0.0,1,404.42,800.0,6.004923566792138,6.68586094706836
205b0ef8ad,1,11186.75,1,1.0,0.0,1,11186.75,1.0,9.322574708702149,0.6931471805599453
205bf1dc28,197,435.195,1,1.0,0.0,1,435.195,197.0,6.078089391070012,5.288267030694535
205c350f24,10,1190.5,1,1.0,0.0,1,1190.5,10.0,7.082968296538797,2.3978952727983707
205ef976d4,0,2500.0,1,0.0,0.0,1,2500.0,0.0,7.824445930877619,0.0
205f0cb447,6,3680.0,1,1.0,0.0,1,3680.0,6.0,8.210939733379021,1.9459101490553132
20606105bc,8,1550.0,1,1.0,0.0,1,1550.0,8.0,7.346655163176539,2.1972245773362196
2061641833,98,710.0,1,1.0,0.0,1,710.0,98.0,6.566672429803241,4.59511985013459
206475142b,103,74.74,2,1.0,0.0,3,74.74,103.0,4.327306422473649,4.6443908991413725
206760b011,23,300.645,1,1.0,0.0,2,300.645,23.0,5.709250829247987,3.1780538303479458
20677a3969,646,403.55,1,1.0,0.0,1,403.55,646.0,6.002775338253849,6.472346294500901
20683dc343,415,241.37666666666667,1,1.0,0.0,1,241.37666666666667,415.0,5.490492989935942,6.030685260261263
2068887eb9,1245,519.7344444444445,1,1.0,0.0,1,519.7344444444445,1245.0,6.255240208248823,7.1276936993473985
206a6e5935,0,1120.3333333333333,1,1.0,0.0,1,1120.3333333333333,0.0,7.022273732424729,0.0
206c7ec45f,1,2499.0,1,0.0,0.0,1,2499.0,1.0,7.824046010856292,0.6931471805599453
206ff78785,83,168.63,1,1.0,0.0,1,168.63,83.0,5.133619594507631,4.430816798843313
2070db0136,4,2250.0,1,0.0,0.0,1,2250.0,4.0,7.719129840906732,1.6094379124341003
20711ec037,42,827.439,2,1.0,0.0,7,827.439,42.0,6.719543207119201,3.7612001156935624
2074916851,2,1100.0,1,1.0,0.0,1,1100.0,2.0,7.00397413672268,1.0986122886681098
2075001002,16,358.5,1,1.0,0.0,1,358.5,16.0,5.884714177161102,2.833213344056216
207518a2ce,17,479.495,1,1.0,0.0,1,479.495,17.0,6.174816822528943,2.8903717578961645
20752f9cd0,441,1196.155,2,1.0,0.0,2,1196.155,441.0,7.087703187567464,6.091309882077698
207667cd71,13,12125.0,2,1.0,0.0,2,12125.0,13.0,9.403107186631676,2.6390573296152584
2076e3a29a,1,120000.0,1,1.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
20778d8dab,2,100.0,1,1.0,0.0,1,100.0,2.0,4.61512051684126,1.0986122886681098
20778fa889,52,112.77999999999999,2,1.0,0.0,3,112.77999999999999,52.0,4.734266759322502,3.970291913552122
207898ab53,233,606.2442857142858,2,1.0,0.0,1,606.2442857142858,233.0,6.408931157733908,5.455321115357702
2078cb6028,600,327.9166666666667,1,1.0,0.0,3,327.9166666666667,600.0,5.795804425874847,6.398594934535208
207a0cad80,2723,89.0,1,1.0,0.0,1,89.0,2723.0,4.499809670330265,7.909856667269403
207a3c4715,1,55000.0,1,0.0,0.0,1,55000.0,1.0,10.915106645867503,0.6931471805599453
207c2e7098,43,477.8933333333334,1,1.0,0.0,2,477.8933333333334,43.0,6.171477886460968,3.784189633918261
207ed6b378,121,188.5,1,1.0,0.0,2,188.5,121.0,5.244389024522481,4.804021044733257
20800ce63b,1217,448.375,2,1.0,0.0,1,448.375,1217.0,6.107857728475311,7.1049654482698426
2081110554,5237,859.3966304347827,3,1.0,0.0,25,859.3966304347827,5237.0,6.757393481108341,8.563695025067657
20811417de,2,500.0,1,1.0,0.0,1,500.0,2.0,6.2166061010848646,1.0986122886681098
208332a45f,3,218.25,1,0.5,0.0,2,218.25,3.0,5.390212631252292,1.3862943611198906
20834827a3,30906,635.3333333333334,1,1.0,0.0,1,635.3333333333334,19509.350000000013,6.455722535057638,9.878700372974443
2084809cb6,1,1044.0,1,1.0,0.0,1,1044.0,1.0,6.951772164398911,0.6931471805599453
2085aa1cad,3,2350.0,1,1.0,0.0,1,2350.0,3.0,7.762596048540069,1.3862943611198906
2088d317be,4398,200.65333333333334,1,1.0,0.0,1,200.65333333333334,4398.0,5.306550051474513,8.389132521348719
2089e00ac4,40,481.635,1,1.0,0.0,2,481.635,40.0,6.179260674390464,3.713572066704308
208d5e9327,14,585.5,1,1.0,0.0,2,585.5,14.0,6.3741726680935304,2.70805020110221
208fc7c326,2,999.0,1,0.0,0.0,2,999.0,2.0,6.907755278982137,1.0986122886681098
20920756b4,6,1399.0,1,1.0,0.0,1,1399.0,6.0,7.24422751560335,1.9459101490553132
209273f691,2,1149.0,1,1.0,0.0,1,1149.0,2.0,7.047517221357296,1.0986122886681098
20938a9a8e,5,299.0,1,1.0,0.0,1,299.0,5.0,5.703782474656201,1.791759469228055
2093d562d8,384,,2,1.0,0.0,2,,384.0,,5.953243334287785
20950e665a,7,85.5,1,1.0,0.0,1,85.5,7.0,4.460144413937834,2.0794415416798357
2095ab7e33,10,1650.0,1,1.0,0.0,1,1650.0,10.0,7.409136443920128,2.3978952727983707
2096854e5e,2,1550.0,1,0.0,0.0,1,1550.0,2.0,7.346655163176539,1.0986122886681098
20975d837e,74,496.08500000000004,1,1.0,0.0,2,496.08500000000004,74.0,6.208761037630264,4.31748811353631
2099953e37,33,546.3333333333334,1,1.0,0.0,1,546.3333333333334,33.0,6.305058001344264,3.5263605246161616
209b19e2bb,4,2649.0,1,1.0,0.0,1,2649.0,4.0,7.882314918980268,1.6094379124341003
209dbe6f14,30,138.5,1,1.0,0.0,2,138.5,30.0,4.93806460126142,3.4339872044851463
20a3119f9e,118,386.825,1,1.0,0.0,2,386.825,118.0,5.960554206950395,4.77912349311153
20a63c4bcd,99,310.335,1,1.0,0.0,1,310.335,99.0,5.740869502865462,4.605170185988092
20a67b4195,4,19224.5,1,0.0,0.0,2,19224.5,4.0,9.863992801837988,1.6094379124341003
20a8cfad71,3,559.2,1,1.0,0.0,1,559.2,3.0,6.328293862826008,1.3862943611198906
20a9060863,0,,1,1.0,0.0,1,,0.0,,0.0
20a99236f0,17,297.0,1,1.0,0.0,1,297.0,17.0,5.697093486505405,2.8903717578961645
20aa5edfdd,3,157.29,1,1.0,0.0,1,157.29,3.0,5.064428793697647,1.3862943611198906
20ab47d312,51,2699.0,1,1.0,0.0,2,2699.0,51.0,7.90100705199242,3.9512437185814275
20abd70d8f,251,293.775,1,1.0,0.0,2,293.775,251.0,5.686212353462737,5.529429087511423
20ac83e680,65,1412.3333333333333,1,1.0,0.0,5,1412.3333333333333,65.0,7.253706259557894,4.189654742026425
20ad28dbab,1,4800.0,1,0.0,0.0,1,4800.0,1.0,8.476579508530941,0.6931471805599453
